WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE,YEAR,MONTH,DAY
2025-11-01,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,6584.0,Political violence,2052,17.1104,97.3547,2025,11,1
2025-11-22,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,,Political violence,2052,17.1104,97.3547,2025,11,22
2021-03-06,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,1940.0,Political violence,2052,17.1104,97.3547,2021,3,6
2021-03-27,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,1388.0,Political violence,2052,17.1104,97.3547,2021,3,27
2021-04-03,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,820.0,Political violence,2052,17.1104,97.3547,2021,4,3
2021-04-17,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,1,13701.0,Political violence,2052,17.1104,97.3547,2021,4,17
2021-06-26,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,86608.0,Political violence,2052,17.1104,97.3547,2021,6,26
2021-07-03,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,86044.0,Political violence,2052,17.1104,97.3547,2021,7,3
2021-07-10,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,47365.0,Political violence,2052,17.1104,97.3547,2021,7,10
2021-09-04,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,42751.0,Political violence,2052,17.1104,97.3547,2021,9,4
2021-10-23,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,10756.0,Political violence,2052,17.1104,97.3547,2021,10,23
2021-12-04,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,2288.0,Political violence,2052,17.1104,97.3547,2021,12,4
2022-01-01,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,1,2621.0,Political violence,2052,17.1104,97.3547,2022,1,1
2022-01-22,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,56550.0,Political violence,2052,17.1104,97.3547,2022,1,22
2022-02-19,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,1485.0,Political violence,2052,17.1104,97.3547,2022,2,19
2022-03-19,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,4,4,7449.0,Political violence,2052,17.1104,97.3547,2022,3,19
2022-03-26,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,41038.0,Political violence,2052,17.1104,97.3547,2022,3,26
2022-04-23,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,211.0,Political violence,2052,17.1104,97.3547,2022,4,23
2022-04-30,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,2380.0,Political violence,2052,17.1104,97.3547,2022,4,30
2022-05-07,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,2,1462.0,Political violence,2052,17.1104,97.3547,2022,5,7
2022-05-21,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,1,35201.0,Political violence,2052,17.1104,97.3547,2022,5,21
2022-05-28,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,80164.0,Political violence,2052,17.1104,97.3547,2022,5,28
2022-06-04,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,32109.0,Political violence,2052,17.1104,97.3547,2022,6,4
2022-06-18,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,3,2,120935.0,Political violence,2052,17.1104,97.3547,2022,6,18
2022-06-25,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,82544.0,Political violence,2052,17.1104,97.3547,2022,6,25
2022-07-09,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,1242.0,Political violence,2052,17.1104,97.3547,2022,7,9
2022-07-16,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,34081.0,Political violence,2052,17.1104,97.3547,2022,7,16
2022-07-23,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,3,3,85133.0,Political violence,2052,17.1104,97.3547,2022,7,23
2022-08-27,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,1227.0,Political violence,2052,17.1104,97.3547,2022,8,27
2022-09-17,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,32109.0,Political violence,2052,17.1104,97.3547,2022,9,17
2022-09-24,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,80224.0,Political violence,2052,17.1104,97.3547,2022,9,24
2022-10-01,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,57658.0,Political violence,2052,17.1104,97.3547,2022,10,1
2022-10-15,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,3,9,45604.0,Political violence,2052,17.1104,97.3547,2022,10,15
2022-10-29,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,2459.0,Political violence,2052,17.1104,97.3547,2022,10,29
2022-11-05,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,1527.0,Political violence,2052,17.1104,97.3547,2022,11,5
2022-11-12,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,3,13861.0,Political violence,2052,17.1104,97.3547,2022,11,12
2022-11-19,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,88286.0,Political violence,2052,17.1104,97.3547,2022,11,19
2022-11-26,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,11,0,152967.0,Political violence,2052,17.1104,97.3547,2022,11,26
2022-12-03,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,253.0,Political violence,2052,17.1104,97.3547,2022,12,3
2022-12-10,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,53032.0,Political violence,2052,17.1104,97.3547,2022,12,10
2022-12-24,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,1,91881.0,Political violence,2052,17.1104,97.3547,2022,12,24
2022-12-31,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,5,0,58530.0,Political violence,2052,17.1104,97.3547,2022,12,31
2023-01-07,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,1,55242.0,Political violence,2052,17.1104,97.3547,2023,1,7
2023-01-14,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,3,1,18594.0,Political violence,2052,17.1104,97.3547,2023,1,14
2023-01-21,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,3,1,16320.0,Political violence,2052,17.1104,97.3547,2023,1,21
2023-02-04,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,4,5,98516.0,Political violence,2052,17.1104,97.3547,2023,2,4
2023-02-11,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,3,2,94800.0,Political violence,2052,17.1104,97.3547,2023,2,11
2023-02-18,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,324.0,Political violence,2052,17.1104,97.3547,2023,2,18
2023-02-25,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,67275.0,Political violence,2052,17.1104,97.3547,2023,2,25
2023-03-04,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,2,450.0,Political violence,2052,17.1104,97.3547,2023,3,4
2023-03-11,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,261.0,Political violence,2052,17.1104,97.3547,2023,3,11
2023-03-18,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,4,3,6585.0,Political violence,2052,17.1104,97.3547,2023,3,18
2023-03-25,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,4,2,74531.0,Political violence,2052,17.1104,97.3547,2023,3,25
2023-04-01,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,67631.0,Political violence,2052,17.1104,97.3547,2023,4,1
2023-04-08,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,1071.0,Political violence,2052,17.1104,97.3547,2023,4,8
2023-04-15,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,53480.0,Political violence,2052,17.1104,97.3547,2023,4,15
2023-04-22,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,8341.0,Political violence,2052,17.1104,97.3547,2023,4,22
2023-04-29,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,3,4,120581.0,Political violence,2052,17.1104,97.3547,2023,4,29
2023-05-06,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,3584.0,Political violence,2052,17.1104,97.3547,2023,5,6
2023-05-13,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,5,0,166219.0,Political violence,2052,17.1104,97.3547,2023,5,13
2023-05-27,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,5,2,17421.0,Political violence,2052,17.1104,97.3547,2023,5,27
2023-06-03,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,5,1,86866.0,Political violence,2052,17.1104,97.3547,2023,6,3
2023-06-10,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,3,2,37078.0,Political violence,2052,17.1104,97.3547,2023,6,10
2023-06-24,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,3,1,87153.0,Political violence,2052,17.1104,97.3547,2023,6,24
2023-07-01,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,4,1,3407.0,Political violence,2052,17.1104,97.3547,2023,7,1
2023-07-08,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,8341.0,Political violence,2052,17.1104,97.3547,2023,7,8
2023-07-15,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,7,3,89914.0,Political violence,2052,17.1104,97.3547,2023,7,15
2023-07-22,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,6,1,103698.0,Political violence,2052,17.1104,97.3547,2023,7,22
2023-07-29,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,3,53471.0,Political violence,2052,17.1104,97.3547,2023,7,29
2023-09-02,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,35448.0,Political violence,2052,17.1104,97.3547,2023,9,2
2023-09-09,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,5,0,87003.0,Political violence,2052,17.1104,97.3547,2023,9,9
2023-09-16,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,1,33988.0,Political violence,2052,17.1104,97.3547,2023,9,16
2023-09-23,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,62181.0,Political violence,2052,17.1104,97.3547,2023,9,23
2023-09-30,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,1554.0,Political violence,2052,17.1104,97.3547,2023,9,30
2023-10-07,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,67605.0,Political violence,2052,17.1104,97.3547,2023,10,7
2023-10-14,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,1170.0,Political violence,2052,17.1104,97.3547,2023,10,14
2023-10-28,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,85606.0,Political violence,2052,17.1104,97.3547,2023,10,28
2023-11-04,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,3,2,2841.0,Political violence,2052,17.1104,97.3547,2023,11,4
2023-11-11,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,11,3,115607.0,Political violence,2052,17.1104,97.3547,2023,11,11
2023-11-18,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,1,593.0,Political violence,2052,17.1104,97.3547,2023,11,18
2023-11-25,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,11216.0,Political violence,2052,17.1104,97.3547,2023,11,25
2023-12-02,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,5,1,172544.0,Political violence,2052,17.1104,97.3547,2023,12,2
2023-12-16,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,1,2949.0,Political violence,2052,17.1104,97.3547,2023,12,16
2023-12-23,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,80410.0,Political violence,2052,17.1104,97.3547,2023,12,23
2023-12-30,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,5481.0,Political violence,2052,17.1104,97.3547,2023,12,30
2024-01-06,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,931.0,Political violence,2052,17.1104,97.3547,2024,1,6
2024-01-13,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,10,5,123432.0,Political violence,2052,17.1104,97.3547,2024,1,13
2024-01-20,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,10,22,148677.0,Political violence,2052,17.1104,97.3547,2024,1,20
2024-01-27,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,5,0,3666.0,Political violence,2052,17.1104,97.3547,2024,1,27
2024-02-03,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,67564.0,Political violence,2052,17.1104,97.3547,2024,2,3
2024-02-10,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,5,22076.0,Political violence,2052,17.1104,97.3547,2024,2,10
2024-02-17,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,8297.0,Political violence,2052,17.1104,97.3547,2024,2,17
2024-03-16,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,2778.0,Political violence,2052,17.1104,97.3547,2024,3,16
2024-03-23,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,155329.0,Political violence,2052,17.1104,97.3547,2024,3,23
2024-03-30,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,7,1,38490.0,Political violence,2052,17.1104,97.3547,2024,3,30
2024-04-13,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,488.0,Political violence,2052,17.1104,97.3547,2024,4,13
2024-04-20,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,5,0,11471.0,Political violence,2052,17.1104,97.3547,2024,4,20
2024-04-27,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,5,1,43173.0,Political violence,2052,17.1104,97.3547,2024,4,27
2024-05-04,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,1,571.0,Political violence,2052,17.1104,97.3547,2024,5,4
2024-05-11,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,9,3,22456.0,Political violence,2052,17.1104,97.3547,2024,5,11
2024-05-18,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,4,2,4012.0,Political violence,2052,17.1104,97.3547,2024,5,18
2024-05-25,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,26264.0,Political violence,2052,17.1104,97.3547,2024,5,25
2024-06-01,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,9,0,32247.0,Political violence,2052,17.1104,97.3547,2024,6,1
2024-06-08,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,4,2,3645.0,Political violence,2052,17.1104,97.3547,2024,6,8
2024-06-15,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,789.0,Political violence,2052,17.1104,97.3547,2024,6,15
2024-06-22,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,3,1,31963.0,Political violence,2052,17.1104,97.3547,2024,6,22
2024-06-29,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,4,1,64174.0,Political violence,2052,17.1104,97.3547,2024,6,29
2024-07-06,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,27859.0,Political violence,2052,17.1104,97.3547,2024,7,6
2024-07-13,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,27989.0,Political violence,2052,17.1104,97.3547,2024,7,13
2024-07-20,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,6,378.0,Political violence,2052,17.1104,97.3547,2024,7,20
2024-08-03,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,1551.0,Political violence,2052,17.1104,97.3547,2024,8,3
2024-08-10,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,1067.0,Political violence,2052,17.1104,97.3547,2024,8,10
2024-08-17,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,77648.0,Political violence,2052,17.1104,97.3547,2024,8,17
2024-08-24,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,108053.0,Political violence,2052,17.1104,97.3547,2024,8,24
2024-08-31,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,18809.0,Political violence,2052,17.1104,97.3547,2024,8,31
2024-09-07,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,5464.0,Political violence,2052,17.1104,97.3547,2024,9,7
2024-09-14,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,5155.0,Political violence,2052,17.1104,97.3547,2024,9,14
2024-10-05,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,4598.0,Political violence,2052,17.1104,97.3547,2024,10,5
2024-10-12,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,60045.0,Political violence,2052,17.1104,97.3547,2024,10,12
2024-11-02,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,1,27989.0,Political violence,2052,17.1104,97.3547,2024,11,2
2024-11-09,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,2168.0,Political violence,2052,17.1104,97.3547,2024,11,9
2024-11-23,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,2201.0,Political violence,2052,17.1104,97.3547,2024,11,23
2024-12-14,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,1,56354.0,Political violence,2052,17.1104,97.3547,2024,12,14
2024-12-21,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,1150.0,Political violence,2052,17.1104,97.3547,2024,12,21
2024-12-28,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,3,3,60092.0,Political violence,2052,17.1104,97.3547,2024,12,28
2025-01-04,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,5550.0,Political violence,2052,17.1104,97.3547,2025,1,4
2025-01-11,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,83723.0,Political violence,2052,17.1104,97.3547,2025,1,11
2025-01-18,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,3,1,79958.0,Political violence,2052,17.1104,97.3547,2025,1,18
2025-01-25,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,31880.0,Political violence,2052,17.1104,97.3547,2025,1,25
2025-02-01,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,8099.0,Political violence,2052,17.1104,97.3547,2025,2,1
2025-02-08,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,261.0,Political violence,2052,17.1104,97.3547,2025,2,8
2025-02-15,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,1,9385.0,Political violence,2052,17.1104,97.3547,2025,2,15
2025-02-22,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,2,33852.0,Political violence,2052,17.1104,97.3547,2025,2,22
2025-03-01,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,33368.0,Political violence,2052,17.1104,97.3547,2025,3,1
2025-03-08,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,41008.0,Political violence,2052,17.1104,97.3547,2025,3,8
2025-03-15,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,4,58353.0,Political violence,2052,17.1104,97.3547,2025,3,15
2025-03-29,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,773.0,Political violence,2052,17.1104,97.3547,2025,3,29
2025-04-12,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,2435.0,Political violence,2052,17.1104,97.3547,2025,4,12
2025-04-19,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,50691.0,Political violence,2052,17.1104,97.3547,2025,4,19
2025-04-26,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,604.0,Political violence,2052,17.1104,97.3547,2025,4,26
2025-05-03,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,565.0,Political violence,2052,17.1104,97.3547,2025,5,3
2025-05-10,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,3,1,36482.0,Political violence,2052,17.1104,97.3547,2025,5,10
2025-05-17,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,1,40006.0,Political violence,2052,17.1104,97.3547,2025,5,17
2025-06-07,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,4,2,231959.0,Political violence,2052,17.1104,97.3547,2025,6,7
2025-06-14,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,5,0,60014.0,Political violence,2052,17.1104,97.3547,2025,6,14
2025-06-21,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,2808.0,Political violence,2052,17.1104,97.3547,2025,6,21
2025-06-28,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,92439.0,Political violence,2052,17.1104,97.3547,2025,6,28
2025-07-12,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,5,1,81154.0,Political violence,2052,17.1104,97.3547,2025,7,12
2025-07-19,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,1,6701.0,Political violence,2052,17.1104,97.3547,2025,7,19
2025-08-02,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,4106.0,Political violence,2052,17.1104,97.3547,2025,8,2
2025-08-09,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,67969.0,Political violence,2052,17.1104,97.3547,2025,8,9
2025-09-20,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,4690.0,Political violence,2052,17.1104,97.3547,2025,9,20
2025-09-27,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,18131.0,Political violence,2052,17.1104,97.3547,2025,9,27
2025-10-04,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,2435.0,Political violence,2052,17.1104,97.3547,2025,10,4
2025-10-11,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,59825.0,Political violence,2052,17.1104,97.3547,2025,10,11
2025-10-18,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,6546.0,Political violence,2052,17.1104,97.3547,2025,10,18
2025-11-01,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,2307.0,Political violence,2052,17.1104,97.3547,2025,11,1
2025-11-29,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,,Political violence,2052,17.1104,97.3547,2025,11,29
2025-12-06,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,2,,Political violence,2052,17.1104,97.3547,2025,12,6
2025-12-13,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,,Political violence,2052,17.1104,97.3547,2025,12,13
2025-12-20,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,4,3,,Political violence,2052,17.1104,97.3547,2025,12,20
2025-12-27,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,3,1,,Political violence,2052,17.1104,97.3547,2025,12,27
2021-03-13,Southeast Asia,Myanmar,Mon,Riots,Mob violence,1,1,68183.0,Political violence,2052,17.1104,97.3547,2021,3,13
2021-08-07,Southeast Asia,Myanmar,Mon,Violence against civilians,Abduction/forced disappearance,1,0,353.0,Political violence,2052,17.1104,97.3547,2021,8,7
2021-08-14,Southeast Asia,Myanmar,Mon,Violence against civilians,Abduction/forced disappearance,1,0,17428.0,Political violence,2052,17.1104,97.3547,2021,8,14
